0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Asian-alone,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,CI90LBINC_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total Hospitals (2019),Percent of Population Aged 60+,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code,age_60_80
9.891015661,10.62368349,11.24645114,10.54125836,11.09991757,15.47760784,5.119516439,56.8641817,1.062368349,190.0,8.4,10.9,-2.6,1.3,45281.0,50785.0,70.0,0.123064424,28.0,9.2,8.5,10.1,9.7,8.5,11.0,15.6,16.6,4.0,3.7,4.3,6.0,26.000549499999998
11.71729311,15.17498239,25.52422196,11.71159504,9.991297501,9.626103353,2.885810783,83.15341262,8.561083254,15858.0,12.1,6.2,5.9,7.4,48477.0,52269.0,93.8,3.807949876,15.4,5.4,4.9,5.9,6.9,5.9,8.0,9.5,10.2,2.4,2.2,2.6,4.0,13.368695868
10.65149874,12.43248671,12.26177582,12.49919307,12.79184031,13.61455203,4.919773055,83.80972191,8.779417144,5018.0,9.7,9.5,0.1,1.0,82087.0,85624.0,113.8,1.265279118,23.9,6.3,5.7,6.9,5.9,5.0,6.9,10.1,10.8,3.0,2.8,3.2,4.0,20.828880266
12.7903423,13.75305623,10.95660147,11.43031785,11.50672372,13.38630807,5.562347188,97.64669927,0.275061125,72.0,11.5,10.3,1.2,0.0,58755.0,64456.0,107.9,0.315452286,26.5,7.5,6.8,8.3,7.0,6.0,8.1,10.6,11.5,3.1,2.9,3.3,5.0,20.614303176
14.2538202,13.48481842,12.13038301,11.88231792,10.90990276,12.75550705,4.81246279,66.14903751,0.406826751,732.0,14.4,13.8,0.5,0.0,31245.0,34446.0,71.7,0.683404085,22.9,10.6,9.8,11.5,12.5,11.1,14.1,16.7,17.8,4.2,4.0,4.5,6.0,19.770787855000002
10.30794939,13.27047028,13.6977799,10.4153736,11.64955837,13.39460492,4.514203867,91.42038673,0.988302698,2094.0,9.8,11.3,-1.5,1.1,45337.0,50201.0,95.9,0.711572066,25.5,9.2,8.4,10.1,10.5,8.9,12.1,13.2,14.3,3.4,3.1,3.6,5.0,22.750059679
12.45844282,12.36922991,12.43544261,12.30092628,11.4499188,12.68356601,5.025892652,82.68851454,2.749569617,4585.0,11.8,10.2,1.6,3.6,50005.0,52642.0,80.9,2.105802569,24.6,7.9,7.1,8.7,8.5,7.3,9.8,11.6,12.5,3.3,3.1,3.5,3.0,21.276580916
13.7921215,13.03274798,13.97247271,12.03607024,10.73564309,12.89036545,4.29046037,26.53061224,0.265780731,157.0,15.0,12.0,2.9,0.2,28902.0,32167.0,71.9,0.349223011,20.0,9.7,8.9,10.4,10.8,9.6,12.1,19.2,20.4,4.5,4.2,4.8,6.0,19.250118651
12.41362085,13.20456248,11.69483529,11.85579885,12.59678628,14.43954153,3.432964227,97.42735825,0.180390198,307.0,11.3,10.4,0.9,0.3,46622.0,51534.0,91.8,0.598009896,22.8,9.1,8.3,10.1,11.4,9.9,12.9,12.9,13.9,3.3,3.1,3.6,2.0,20.361890492999997
11.69547807,12.04707491,11.78337728,11.98847544,11.64176189,14.63521828,4.502392812,88.58775271,0.47856236,1316.0,10.8,9.3,1.5,0.1,48226.0,52919.0,87.1,0.46848579,25.0,8.2,7.4,9.1,8.0,6.8,9.2,11.4,12.3,3.3,3.0,3.5,6.0,21.706221312
13.91395909,13.74849579,12.86101083,12.06377858,12.15403129,12.69554753,2.97833935,69.67509025,0.36101083,126.0,12.5,10.1,2.4,2.3,33388.0,37593.0,64.1,0.091635752,21.6,10.9,10.1,11.8,13.6,12.1,15.1,18.0,19.0,4.6,4.3,4.9,6.0,19.584837546000003
11.90194867,14.25961608,14.01785065,11.74016578,11.69563004,13.19893841,4.44448484,81.41496401,1.069766596,6272.0,11.8,10.7,1.1,0.4,49761.0,53884.0,82.8,1.614815071,21.4,7.5,6.8,8.2,8.4,7.3,9.7,11.5,12.3,3.2,3.0,3.4,4.0,18.741365525
11.94790487,12.48179906,11.56770749,10.8962951,13.53340883,15.03801974,3.478401553,98.48729979,0.113250283,127.0,11.0,12.5,-1.5,0.2,27754.0,30950.0,61.7,0.290486398,21.0,12.1,11.0,13.3,15.9,13.7,18.1,17.7,19.1,4.1,3.7,4.4,6.0,21.056463360000002
11.50866412,11.66228918,9.841914862,10.87434131,10.27140427,13.4446702,5.773328708,95.52174703,0.908535276,691.0,10.5,11.5,-0.9,0.9,55548.0,60917.0,100.5,1.103094627,31.6,9.1,8.2,10.1,8.5,7.1,9.9,13.1,14.2,3.5,3.2,3.8,2.0,26.62338735
12.18331616,13.28406389,13.71428034,12.82587926,12.57534076,13.62097473,3.887459796,84.09985346,7.870457961,11371.0,11.0,7.3,3.7,1.2,82014.0,84170.0,111.9,7.722951828,19.8,5.9,5.4,6.4,5.6,4.8,6.4,9.7,10.3,2.9,2.8,3.1,3.0,17.908685061
13.39100997,14.19346749,10.74540781,10.9209454,10.8394458,13.0399348,5.636010281,94.12576014,0.695881136,450.0,12.9,10.9,2.0,0.4,41383.0,46176.0,79.4,0.761526771,24.9,8.7,7.9,9.7,9.1,7.8,10.5,13.5,14.6,3.5,3.2,3.8,6.0,21.233778449
6.281319928,6.870686123,7.526237827,8.900375051,8.950802105,13.4451133,6.769832015,91.38642882,1.900469602,628.0,5.7,11.9,-6.2,0.1,51626.0,55893.0,75.5,0.387370811,44.6,9.4,8.3,10.6,7.7,6.2,9.3,12.1,13.4,3.9,3.5,4.2,6.0,41.25563365
9.187049189,13.59618201,18.63983947,9.062313574,9.65887521,12.77184229,4.544715006,16.9640436,0.607408211,1723.0,9.2,13.0,-3.8,-0.1,29370.0,32495.0,65.1,0.381012306,25.1,9.3,8.6,10.2,9.7,8.5,11.1,19.8,21.2,4.6,4.2,4.9,6.0,22.539183248999997
12.00156883,12.26739879,12.20203077,11.97760056,12.60295463,14.04758792,3.972196801,41.65032466,0.729942912,3157.0,11.8,10.4,1.3,1.0,38294.0,42259.0,76.2,0.467573409,23.6,9.4,8.7,10.2,10.7,9.5,12.0,18.2,19.3,4.2,4.0,4.5,3.0,20.928661696
9.793585265,11.27659574,9.971419498,9.895204827,11.13369324,14.75706574,5.366783106,91.34010797,0.501746586,729.0,8.9,13.1,-4.2,0.7,36178.0,39522.0,71.1,0.79995278,31.3,9.8,8.8,10.9,10.7,9.0,12.4,13.0,14.1,3.9,3.6,4.2,6.0,27.80565259
14.44219001,14.02992555,13.87714519,12.98471388,11.43508451,11.87402491,4.055550616,74.49699694,1.405740985,4074.0,13.5,10.7,2.8,1.2,47279.0,50610.0,83.5,2.254167319,19.7,8.2,7.6,8.9,8.4,7.5,9.5,13.7,14.6,3.5,3.3,3.7,4.0,17.301365327
10.37773223,10.73255594,13.61248428,16.38906592,15.56918201,12.87011041,3.217527602,74.77306785,0.930120399,14357.0,10.0,11.8,-1.8,0.8,41583.0,45969.0,75.8,1.057904501,19.8,8.4,7.8,9.1,8.6,7.6,9.6,13.8,14.6,3.4,3.2,3.6,5.0,17.231341608
12.15892369,12.04540677,10.31742695,11.52406979,12.8778642,14.31154089,3.531637587,96.41370612,0.27748581,85.0,11.2,16.0,-4.8,0.0,29554.0,32917.0,74.7,0.737587993,24.5,12.8,11.6,14.0,17.3,15.0,19.7,18.4,19.7,4.1,3.8,4.5,6.0,23.233130124
10.45270787,10.94559979,11.23028736,11.75170873,11.22846633,14.9500431,5.927450195,90.70061065,0.576052251,3173.0,9.7,12.7,-3.0,0.1,51263.0,54823.0,90.0,2.559811385,27.2,7.9,7.1,8.7,8.3,7.0,9.6,11.5,12.4,3.2,3.0,3.5,2.0,23.513736634
8.336976987,10.32685804,8.932156656,9.080282331,10.60972454,13.55796086,6.92799843,83.94978004,2.603799513,684.0,7.2,11.9,-4.7,1.4,55459.0,58975.0,106.4,1.141751628,36.8,10.6,9.6,11.6,10.5,9.0,12.0,14.8,15.9,4.0,3.7,4.3,3.0,32.22804216
8.624881091,9.854490364,9.093471444,8.963111722,10.97840256,14.16340767,6.179755487,93.49963006,0.718740091,436.0,8.3,13.2,-4.9,-0.4,37796.0,41262.0,76.5,0.306145256,36.2,11.4,10.2,12.5,11.4,9.6,13.3,15.0,16.3,4.1,3.8,4.5,6.0,32.14247965
15.89779304,13.35942941,14.0918806,14.80511995,13.34261905,12.9775942,2.029250018,73.31236041,6.258255085,46.0,17.7,4.1,13.7,6.9,73401.0,79141.0,109.0,0.469321887,13.9,5.5,5.0,5.9,5.9,5.1,6.6,10.7,11.3,2.6,2.5,2.7,2.0,13.496313729
10.70045759,10.13727561,8.940513904,8.658922914,8.799718409,12.98838437,9.186906019,97.39528335,0.492784231,27.0,10.9,12.3,-1.4,0.0,39513.0,44271.0,76.1,0.135633976,37.4,11.5,10.4,12.6,10.9,9.3,12.5,16.0,17.4,4.3,4.0,4.6,6.0,30.58782119
20.62166233,18.80049295,13.96686293,10.69423525,8.790907846,10.35191017,3.38217171,37.53252088,0.520334109,50.0,22.7,10.9,11.8,0.3,41231.0,45405.0,76.0,0.352039737,17.2,8.8,8.2,9.4,9.7,8.6,10.7,14.7,15.5,3.8,3.6,4.1,6.0,13.391756812
12.8331718,13.87509087,16.94102859,13.48967167,10.54640174,11.7185607,4.038950812,82.23664284,2.183032469,12562.0,12.3,10.7,1.6,1.9,44425.0,47477.0,78.3,2.406447112,19.4,8.0,7.4,8.7,7.6,6.7,8.7,13.2,14.0,3.1,2.9,3.3,4.0,16.557123816
13.90604027,12.13422819,8.953020134,10.59060403,10.13422819,14.65771812,4.228187919,96.44295302,0.241610738,34.0,14.3,9.3,5.0,3.0,57031.0,64053.0,102.9,0.373959085,26.7,7.7,6.9,8.6,7.8,6.6,9.1,10.1,11.1,3.1,2.8,3.3,6.0,25.395973159
9.875299156,10.88298274,8.092958811,9.610782214,10.19020028,15.80803628,6.027207457,95.46542386,0.610908175,197.0,9.4,13.2,-3.8,0.6,47479.0,50482.0,83.1,0.363249213,33.8,9.3,8.3,10.4,8.5,7.1,10.0,12.1,13.3,3.7,3.4,4.0,6.0,29.512533060000003
11.40799588,11.39942274,15.68885206,11.50230046,10.47352328,13.1769211,4.663789901,93.70731289,0.843025748,998.0,11.1,11.8,-0.7,4.2,42811.0,47302.0,85.6,1.844675493,24.7,7.8,7.0,8.6,7.6,6.4,8.7,11.2,12.1,3.2,3.0,3.5,5.0,21.687194579
13.1907575,12.89164735,13.84879982,13.34405145,11.7699843,12.19247738,3.910865176,51.83204965,0.631870186,2565.0,11.4,10.2,1.2,0.4,34172.0,38097.0,80.4,0.523323159,21.5,9.3,8.8,9.9,9.5,8.6,10.4,16.9,17.7,4.4,4.1,4.6,5.0,18.851417037
15.27474758,14.83078796,14.14709016,13.26678167,11.85435588,11.27276879,3.034781064,85.99751383,2.490613425,7905.0,14.9,6.6,8.3,-0.1,49200.0,53632.0,71.3,1.430952388,18.4,7.2,6.7,7.7,7.6,6.7,8.4,12.7,13.4,3.5,3.3,3.7,4.0,16.318686898000003
12.57997322,12.26008035,11.31528046,11.8360363,13.50245499,14.04552894,3.154292516,98.67579229,0.126469275,110.0,12.5,12.1,0.4,0.0,32105.0,35317.0,70.4,0.315864598,22.6,11.7,10.6,12.9,15.4,13.2,17.5,17.0,18.3,3.9,3.6,4.3,6.0,21.306353217
12.08104674,13.52961978,11.14327252,13.01489175,13.12883918,14.53550052,3.473431913,94.2266637,0.877526162,649.0,10.4,8.2,2.2,0.0,68846.0,73831.0,132.5,1.506054354,21.3,6.6,6.0,7.3,8.0,6.7,9.3,11.1,12.1,2.7,2.5,2.9,2.0,19.093397597
12.76931161,12.13872832,9.563846558,8.460325801,9.826589595,13.82028376,8.775617446,96.79453494,0.42038886,53.0,11.0,11.0,0.0,6.8,45074.0,50141.0,76.8,0.097644054,37.4,9.9,8.8,11.0,8.1,6.8,9.6,12.6,13.7,3.6,3.3,4.0,6.0,24.645296899999998
8.596377749,9.269081501,9.831824062,17.33505821,17.91073739,15.8538163,3.117723157,54.04269082,0.265200518,5321.0,7.1,7.9,-0.8,-0.2,53961.0,60296.0,125.6,0.524182732,19.8,8.1,7.4,8.8,8.5,7.4,9.7,14.5,15.6,3.3,3.1,3.6,3.0,18.085381632999997
12.98249736,13.39363327,11.3567485,11.51415482,11.67391049,14.65053448,4.647010455,97.14789146,0.725948549,894.0,13.1,9.5,3.6,1.0,56653.0,62126.0,111.5,0.83961184,23.5,7.6,6.8,8.3,9.1,7.8,10.5,11.7,12.7,3.0,2.8,3.2,5.0,19.781510632
12.32410013,12.66108725,12.37224115,10.85765072,12.53888313,13.7201896,4.121611613,97.7410754,0.281439787,598.0,12.3,13.2,-1.0,0.3,29172.0,32906.0,65.6,0.634548995,24.1,11.5,10.3,12.6,14.7,12.6,16.9,16.6,17.8,3.9,3.6,4.3,6.0,21.404236407
10.98921742,11.02678739,10.59097569,11.4475711,12.43190442,15.56148326,4.609835819,94.07521509,0.556035616,1619.0,10.4,10.0,0.4,0.2,49137.0,52891.0,87.0,0.608930867,27.0,8.7,7.9,9.6,8.4,7.3,9.6,11.6,12.5,3.4,3.2,3.7,6.0,23.342224894
10.90237467,10.75461741,12.97097625,15.07124011,12.08443272,13.73087071,4.453825858,85.69920844,1.203166227,1301.0,10.6,9.8,0.8,-0.2,52708.0,58942.0,100.3,0.137391609,23.2,8.3,7.6,9.0,8.8,7.7,10.0,11.7,12.5,3.2,3.0,3.4,6.0,20.031662266
11.67958403,12.03767291,13.45040714,12.53311096,11.68448936,14.68654959,4.272539978,44.32944177,0.608260571,1866.0,10.3,11.0,-0.7,0.0,35979.0,39444.0,67.3,0.280999765,21.9,9.0,8.3,9.7,10.3,9.3,11.5,17.3,18.4,4.2,3.9,4.4,6.0,19.655646033
14.63017441,15.66242908,15.00315192,13.61105274,11.70939273,10.24637529,3.472368145,81.7267283,0.690796386,2710.0,13.9,7.9,6.0,1.2,46241.0,50157.0,84.9,0.440620745,18.4,7.3,6.8,7.8,7.6,6.8,8.3,11.5,12.1,3.3,3.1,3.5,5.0,15.665055683999999
11.71345595,13.17715392,13.83155857,13.14617619,12.42207164,13.68054211,3.237173282,62.23814134,0.631171346,1984.0,12.0,10.9,1.1,0.0,34987.0,38849.0,74.2,0.438681036,20.8,9.8,9.1,10.5,12.4,11.2,13.6,17.0,17.9,3.9,3.7,4.1,6.0,18.791868346
9.227015637,11.0679827,8.007097704,8.617056671,10.02550737,14.62792503,6.665187978,96.46223799,0.188532771,123.0,8.6,15.0,-6.5,-0.3,30806.0,34367.0,63.2,0.179561351,33.4,13.5,12.1,14.9,14.9,12.7,17.2,17.9,19.3,4.7,4.3,5.2,6.0,31.7622269
8.301002986,11.8588311,10.53760749,9.597196646,11.87134607,17.05969642,4.834355389,89.29075859,1.655552178,478.0,7.7,9.0,-1.3,0.9,56786.0,62657.0,102.9,0.869103994,28.1,8.0,7.2,8.9,7.9,6.7,9.2,12.1,13.1,3.3,3.0,3.5,2.0,25.93996389
12.5060496,14.34827601,11.4865689,12.90030651,14.8711976,14.11888302,2.409216641,87.78433124,2.007483799,1732.0,11.0,6.3,4.7,1.2,79293.0,82733.0,141.1,3.503179104,17.9,5.8,5.2,6.4,6.4,5.4,7.6,10.0,10.8,2.6,2.4,2.8,2.0,17.359501706
12.58546395,12.72335536,13.95575984,11.21516806,12.04251652,12.64579144,4.153978742,45.11634588,0.896294168,2549.0,12.7,12.1,0.6,0.7,33331.0,36730.0,68.1,0.375468286,23.3,10.0,9.3,10.7,11.3,10.1,12.3,17.5,18.3,4.3,4.1,4.6,5.0,20.677966101
13.01853766,14.49564502,15.71039922,13.04468861,11.26431449,12.28209292,3.269291604,25.47019002,0.764282852,9612.0,12.5,9.0,3.5,1.2,42642.0,44776.0,100.1,7.859092325,18.1,7.3,6.7,7.9,7.9,6.8,8.9,15.0,16.0,3.6,3.4,3.8,3.0,16.915030473999998
12.09428022,12.10170971,11.96240678,12.52797667,12.02648613,14.54229701,4.381541433,91.88699746,0.876679761,2875.0,11.2,9.9,1.4,0.9,46209.0,49935.0,89.8,2.735411729,22.6,7.9,7.2,8.7,8.5,7.2,9.9,11.7,12.7,3.1,2.9,3.3,4.0,20.363302041
13.7195122,15.13414634,11.20731707,11.17073171,10.24390244,12.25609756,4.451219512,91.69512195,1.0,36.0,11.0,8.6,2.4,0.1,34727.0,38777.0,53.9,0.128134808,25.0,8.7,8.0,9.4,7.4,6.6,8.3,14.3,15.2,4.2,3.9,4.4,6.0,21.817073166
14.96122092,15.63672755,12.68451339,11.58368777,11.60870653,12.15911934,3.252439329,95.42156617,0.875656743,33.0,13.5,6.7,6.7,0.0,54177.0,60808.0,104.6,0.190823303,19.7,8.0,7.2,8.8,8.8,7.5,10.1,13.6,14.5,3.4,3.1,3.6,6.0,18.113585186999998
11.97185472,12.9275542,10.91910253,12.16124227,12.53395159,14.09016465,3.710917755,93.16048068,1.395806515,1186.0,10.7,8.2,2.6,1.0,72951.0,76523.0,126.2,2.703626857,24.9,7.2,6.6,8.0,6.6,5.6,7.7,11.4,12.4,3.0,2.8,3.2,2.0,21.685212272999998
18.53851524,16.09494997,13.85152432,13.39073772,11.45915755,10.66790784,2.690249011,85.3711892,7.456364906,151.0,18.6,6.2,12.4,6.4,48338.0,53785.0,88.7,0.391495913,14.8,7.4,6.8,7.9,7.2,6.4,8.1,13.7,14.4,3.2,3.0,3.4,5.0,13.306958343
11.91442603,12.99531317,11.76417823,11.67223555,12.56026731,14.73101159,4.097055592,96.01058462,0.858879196,683.0,10.9,9.9,0.9,0.6,52304.0,57193.0,102.6,0.87961496,22.7,7.9,7.0,8.7,9.9,8.4,11.5,12.9,14.1,3.1,2.9,3.4,2.0,20.265512521
12.81845688,12.91376702,13.24810893,12.28593041,11.68381241,12.74281392,3.830559758,61.86838124,1.10892587,1357.0,12.3,12.2,0.1,0.2,40754.0,43510.0,74.2,0.911119614,23.0,8.9,8.3,9.6,10.2,9.0,11.4,15.7,16.5,3.8,3.6,4.1,2.0,20.476550680000003
10.52285278,15.32134884,16.423452,11.33121842,11.46516273,13.71401715,3.120667372,95.79837857,1.250146869,2777.0,9.1,7.1,2.0,0.7,70990.0,75421.0,124.1,0.97355273,19.6,5.8,5.2,6.4,5.7,4.8,6.6,8.0,8.7,2.5,2.3,2.7,2.0,18.101280691
9.693108147,11.174956,11.35873228,11.91151584,11.93576073,15.55746282,4.865949988,95.53263605,1.362562976,3613.0,9.2,9.9,-0.7,0.0,62288.0,65984.0,118.7,5.238915903,26.1,7.7,6.9,8.6,7.4,6.2,8.8,9.9,10.9,3.0,2.7,3.2,3.0,23.502514193000003
13.79866855,12.82025419,11.94270728,10.92394594,9.663102683,12.668953,6.445430704,96.0762558,0.998587856,350.0,13.8,13.3,0.5,0.7,36157.0,40315.0,74.1,0.197423892,27.6,9.2,8.3,10.2,10.3,8.8,12.0,12.5,13.6,3.5,3.2,3.8,6.0,21.736937664
13.10453327,14.30485957,12.39366041,12.2596434,12.52767743,13.02878452,3.665074001,69.502389,0.763314299,147.0,11.6,11.5,0.1,-0.1,34769.0,38827.0,66.2,0.236560285,20.5,8.9,8.2,9.6,10.4,9.2,11.7,15.5,16.4,3.8,3.6,4.1,6.0,18.715767392
10.24794703,11.77698686,14.31014256,13.40942079,12.28003897,14.35985127,3.978684906,84.09321377,0.47322689,6186.0,9.5,10.4,-0.9,0.4,46093.0,48722.0,72.0,0.427210557,22.6,8.0,7.3,8.8,9.5,8.3,10.9,12.8,13.8,3.2,3.0,3.5,5.0,19.636927601
11.15802235,14.07301847,10.52206187,9.293743553,11.61319139,15.26092459,4.910082845,96.9063394,0.664674416,864.0,9.8,8.8,1.0,0.5,78057.0,84093.0,149.8,1.56055473,25.2,7.9,6.9,9.0,8.5,6.9,10.4,11.7,13.0,3.0,2.7,3.3,2.0,23.168954917
12.80475586,12.22363236,12.25035068,14.16071071,11.50891724,12.39062187,3.560216418,94.02177543,0.921782112,791.0,12.4,9.7,2.7,0.5,55534.0,61773.0,99.2,0.751482076,21.8,7.1,6.5,7.9,7.7,6.6,8.8,10.7,11.5,3.0,2.8,3.3,6.0,21.10079487
10.40853109,11.58005407,8.606188044,9.867828177,9.477320517,14.01321718,9.552418144,96.59056774,0.811054371,154.0,9.6,13.8,-4.2,0.4,48324.0,52445.0,74.6,0.150693107,33.8,8.8,7.8,9.8,6.9,5.8,8.0,11.8,12.9,3.5,3.3,3.9,6.0,26.49444277
18.81841356,17.25895936,12.4831309,11.93582246,9.641625431,11.48597991,2.594092068,29.63712701,0.524816314,137.0,17.9,11.4,6.5,2.8,38010.0,40425.0,73.2,0.703120102,16.9,9.3,8.7,9.9,9.8,8.8,10.8,16.2,17.1,4.1,3.9,4.3,6.0,15.781976305
13.26444503,13.27478768,11.91590488,14.04860574,12.80419723,14.27684916,3.229256528,84.09912017,5.202116482,2824.0,12.2,6.2,6.0,1.4,83927.0,86403.0,122.9,9.628764472,18.4,5.2,4.6,5.8,4.3,3.6,5.2,8.5,9.3,2.4,2.2,2.6,2.0,17.185953743
6.955380577,6.824146982,10.62992126,12.72965879,13.91076115,14.82939633,3.937007874,95.14435696,0.787401575,0.0,8.1,1.4,6.8,0.0,41747.0,46878.0,65.2,0.011907161,28.8,7.4,6.6,8.3,6.7,5.5,8.0,9.8,10.8,3.2,2.9,3.4,6.0,30.18372704
6.518528464,19.05880773,27.77255639,9.519334049,6.679645542,9.009129968,4.222610097,73.19414608,6.370837809,4279.0,5.8,6.6,-0.8,5.4,48078.0,52845.0,72.8,0.167887871,18.4,5.7,5.2,6.2,5.7,4.9,6.5,8.9,9.5,2.5,2.4,2.7,2.0,17.219387755
14.02814043,14.11105199,13.03443923,14.8919056,13.51458377,12.57409447,2.405672635,80.58384586,3.943867639,314.0,13.0,8.1,4.8,0.5,56938.0,61413.0,104.7,1.11386785,16.6,6.7,6.2,7.4,8.1,7.1,9.2,11.8,12.6,2.9,2.7,3.1,2.0,15.440111867999999
9.558857854,10.56407064,11.41056563,11.18338131,11.57550766,15.66793745,5.290593636,95.64926476,0.913405431,641.0,8.6,10.5,-1.8,0.4,53834.0,56694.0,83.8,0.545894786,27.7,7.9,7.0,8.8,8.5,7.1,10.1,11.0,12.2,3.1,2.9,3.4,4.0,24.749085817
10.70325454,11.00887603,10.41714081,9.909939201,10.78128556,14.69909289,5.03625191,96.48535293,0.308872777,391.0,10.4,13.2,-2.8,0.2,36243.0,39394.0,69.6,0.443081799,31.2,11.7,10.6,12.9,13.3,11.4,15.4,14.9,16.1,4.1,3.8,4.5,6.0,27.44415905
10.0669369,10.11818789,10.48626318,11.04381183,10.31232043,13.54268586,5.861249592,90.40829955,1.351162466,1230.0,9.6,14.6,-4.9,0.0,45383.0,48352.0,76.5,0.937246001,33.7,10.1,9.1,11.1,10.4,8.9,12.1,14.8,16.0,4.0,3.7,4.3,5.0,28.56854432
10.44382145,12.41079881,11.92838418,11.36313988,11.53881162,15.02493993,4.782276269,93.55202796,1.31435229,3243.0,8.9,9.9,-1.0,1.7,59755.0,62930.0,93.0,0.933232471,25.6,7.1,6.3,7.8,7.7,6.4,9.2,10.2,11.2,2.9,2.7,3.2,2.0,22.507827858
12.18265463,12.90963821,10.96722894,11.88163798,12.24512978,13.90924064,4.49253138,96.41051854,0.596353723,192.0,10.2,10.2,0.1,0.1,52357.0,57459.0,105.6,0.350619576,24.7,7.8,7.0,8.7,8.8,7.4,10.2,10.8,11.8,3.0,2.8,3.2,4.0,21.411938436
11.02826218,11.93024654,11.18460613,10.0420926,11.00420926,13.99879735,5.520144317,64.461816,0.769693325,96.0,11.1,12.2,-1.1,0.0,32810.0,36869.0,62.9,0.11461361,29.7,10.3,9.4,11.2,11.2,9.9,12.6,17.1,18.1,4.3,4.0,4.6,6.0,25.29164161
9.526934922,10.66794568,10.81940728,10.34482759,10.25899934,14.25253698,6.098853941,40.4907356,0.383702731,893.0,8.8,13.4,-4.6,-0.1,34718.0,38430.0,71.3,0.213642641,31.5,11.2,10.4,12.0,11.3,10.1,12.6,19.6,20.6,4.8,4.5,5.1,6.0,28.030494270000002
14.73823976,14.97218007,11.09003541,12.6707132,11.33029843,13.10698027,4.324734446,90.64871017,0.417298938,155.0,11.7,8.4,3.3,1.0,53708.0,59266.0,114.2,0.501384831,20.5,8.2,7.4,9.0,8.5,7.2,9.8,11.8,12.7,3.1,2.9,3.4,6.0,17.766818412
9.836065574,10.80942623,7.786885246,9.170081967,9.784836066,16.8545082,6.045081967,98.00204918,0.153688525,0.0,6.7,5.1,1.5,0.5,45235.0,50197.0,90.9,0.102900768,32.1,9.2,8.2,10.1,7.9,6.5,9.2,12.4,13.5,3.7,3.4,3.9,6.0,29.713114759999996
13.15506978,14.07241144,11.78881624,10.59822387,11.74002147,13.28193618,4.742851566,46.34527179,0.722162584,134.0,12.4,14.5,-2.1,0.0,31299.0,34984.0,59.7,0.141244216,26.3,10.3,9.5,11.2,11.6,10.4,12.9,18.9,20.0,4.7,4.4,5.0,6.0,20.620669468
8.810096154,10.91346154,12.09134615,11.77884615,12.06730769,14.48317308,5.0,73.07692308,0.252403846,1010.0,7.5,13.5,-6.0,0.6,38898.0,43435.0,76.7,0.119856962,27.7,10.1,9.3,11.1,11.4,10.0,12.9,13.8,14.7,3.7,3.5,4.0,6.0,24.855769228
12.20443531,12.83595242,13.6583933,12.80657953,11.19107064,12.04288442,4.758407989,66.41210163,0.36716111,471.0,10.8,11.9,-1.2,0.7,31192.0,35069.0,59.8,0.093854969,24.7,9.1,8.3,9.8,10.7,9.4,12.0,15.4,16.3,3.9,3.7,4.2,6.0,20.502276399
12.37649566,11.01854352,17.9298774,17.17098357,12.10490523,11.67275736,2.797915641,65.29215824,3.933657432,26433.0,14.2,8.0,6.2,5.0,59182.0,60799.0,116.1,11.76475441,16.7,6.1,5.5,6.6,7.1,6.1,8.3,10.6,11.4,2.8,2.6,2.9,1.0,14.928521615
18.98894727,15.07519478,10.34607719,10.11052727,9.802500453,12.08552274,4.729117594,46.33085704,0.144953796,79.0,18.9,12.3,6.7,0.0,39288.0,43162.0,61.4,0.124913677,23.1,10.4,9.7,11.2,9.5,8.5,10.5,15.7,16.6,4.3,4.0,4.6,6.0,18.862112698
9.114776915,13.49581666,15.62307242,10.75648062,11.06331156,14.8180366,4.45695668,93.62139592,1.358596802,5876.0,7.9,8.6,-0.6,1.1,56974.0,61027.0,90.2,0.537077564,23.1,7.3,6.6,8.1,8.6,7.2,10.0,10.7,11.7,3.0,2.7,3.2,2.0,20.671548547
15.43580719,13.6557639,18.81788944,14.41632785,9.875194692,10.26356777,3.30521674,85.42791836,1.867022675,1492.0,16.6,7.7,8.9,-0.3,43350.0,47202.0,99.6,0.967304532,16.6,6.6,6.1,7.1,6.6,5.8,7.5,11.4,12.0,3.1,2.9,3.3,5.0,14.230232417
11.01042139,12.46035342,9.016764839,8.971454463,8.473040326,13.86497508,9.4698686,94.47213412,0.770276393,63.0,10.0,13.1,-3.2,0.5,48791.0,54722.0,95.9,0.14259126,37.1,9.3,8.2,10.5,6.8,5.7,8.1,11.7,12.8,3.5,3.2,3.9,6.0,26.73312188
